MelingoId,Pos,Entry,TranslationFull,TranslationFlash,CorrectAns,CorrectAns2,CorrectAns3,Distractor1,Distractor2,Distractor3,DistractorEN1,DistractorEN2,DistractorEN3,UsageNote,Succeed,Failed,PronunciationFile,ImageFile,ManualEdit,LastUpadte,UsageNodeType,,,,,,,,,,,,
14469,8,categorize,clasificar, catalogar,,clasificar,,,clarificar,calcificar,certificar,,,,,,,1,,,,3,,,,,,,,,,,
14470,1,category,categoría, género, clase,,categoría,,,cafetería,cacofonía,catador,,,,,,,1,,,,3,,,,,,,,,,
14477,8,cater,proveer alimentos (para fiestas, bodas, etc.),,proveer alimentos,,advanced verbs,comer,despachar,pinchar,,,,,,,1,,,37:29.3,3,,,,,,,,,,
14480,6,cater-cornered,diagonal en una esquina,,diagonal en una esquina,,,derecho,alto,cortado al medio,,,,,,,,,,21:39.4,0,,,,,,,,,,,,
14482,1,caterer,proveedor, -dora de comida,,proveedor,,,protector,prendedor,provecho,,,,,,,,,,,3,,,,,,,,,,,
14484,1,caterpillar,oruga,,oruga,,,ocupación,oligarquía,orinación,,,,,,,1,,,,3,,,,,,,,,,,,
14487,1,catfish,bagre,,bagre,,,barrera,barreta,barredora,,,,,,,1,,,,3,,,,,,,,,,,,
14488,1,catgut,cuerda de tripa,,cuerda de tripa,,,cuerda,cuerno,cuero,,,,,,,1,,,,3,,,,,,,,,,,,
14491,1,catharsis,catarsis,,catarsis,,,cataclismo,cataplasma,catarata,,,,,,,1,,,,3,,,,,,,,,,,,
14492,6,cathartic,catártico,,catártico,,,antártico,climático,cosmético,,,,,,,1,,,,3,,,,,,,,,,,,
14498,1,cathedral,catedral,,catedral,,,catedrático,cátedra,cataplasma,,,,,,,1,,,,3,,,,,,,,,,,,
14502,1,catheter,catéter, sonda,,catéter,,,cafetera,cafetería,cafetero,,,,,,,1,,,,3,,,,,,,,,,,
14507,1,cathode,cátodo,,cátodo,,,catador,cátedra,comodoro,,,,,,,1,,,,3,,,,,,,,,,,,
14513,6,catholic,liberal, universal; católico,,liberal,,,liberado,literal,libertador,,,,,,,1,,,,3,,,,,,,,,,,
14517,1,Catholicism,catolicismo,,catolicismo,,,catálisis,canibalismo,chauvinismo,,,,,,,1,,,,3,,,,,,,,,,,,
14523,1,catkin,amento, candelilla,,amento,,,acento,afecto,agente,,,,,,,1,,,,3,,,,,,,,,,,
14524,6,catlike,gatuno, felino,,gatuno,,,galano,galante,garoso,,,,,,,1,,,,3,,,,,,,,,,,
14527,1,catnap,siesta breve, siestecita,,siesta breve,,,siesta,fiesta,sierra,,,,,,,1,,,,3,,,,,,,,,,,
14529,1,catnip,nébeda,,nébeda,,,novedad,necedad,Navidad,,,,,,,1,,,,3,,,,,,,,,,,,
14541,1,catsup,ketchup,,ketchup,,,catcher,kepí,kermesse,,,,,,,1,,,,3,,,,,,,,,,,,
14546,1,cattiness,malicia,,malicia,,,milicia,malaria,malcriado,,,,,,,,,,,3,,,,,,,,,,,,
14548,1,cattle,ganado, reses,,ganado,,advanced nouns,cantor,pescados,animales,,,,,,,1,                              ,,36:38.7,3,,,,,,,,,,,
14555,0,cattle prod,picana, aguijón,,picana,,,picadillo,picaporte,pisapapeles,,,,,,,,,,,3,,,,,,,,,,,
14558,1,cattleman,ganadero,,ganadero,,,ganadería,ganador,panadero,,,,,,,1,,,,3,,,,,,,,,,,,
14560,6,catty,malicioso, malintencionado,,malicioso,,,malucho,maligno,malvado,,,,,,,1,,,,3,,,,,,,,,,,
14564,1,catwalk,pasarela,,pasarela,,,pajarera,paralelo,pasaje,,,,,,,1,,,,3,,,,,,,,,,,,
14565,6,Caucasian,caucásico,,caucásico,,,carcomido,catártico,climático,,,,,,,1,,,,3,,,,,,,,,,,,
14570,1,caucus,junta de políticos,,junta de políticos,,,junta,juntura,justa,,,,,,,1,,,,3,,,,,,,,,,,,
14582,1,cauldron,caldera,,caldera,,,cantera,cardenal,carrera,,,,,,,1,,,,3,,,,,,,,,,,,
14583,1,cauliflower,coliflor,,coliflor,,vegetables,copiadora,cortadora,pasiflora,,,,,,,1,                              ,,21:34.2,3,,,,,,,,,,,,
14585,1,caulk,masilla,,masilla,,,manilla,mejilla,casilla,,,,,,,1,,,,3,,,,,,,,,,,,
14591,6,causal,causal,,causal,,,causante,carnal,campal,,,,,,,1,,,,3,,,,,,,,,,,,
14594,1,causality,causalidad,,causalidad,,,casualidad,brutalidad,credulidad,,,,,,,1,,,,3,,,,,,,,,,,,
14597,1,causation,causalidad,,causalidad,,,casualidad,brutalidad,credulidad,,,,,,,/c/causat01.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,,
14600,1,cause,causa, origen; causa, razón, motivo; litigio, pleito; causa, movimiento,,causa,,,caso,casa,casco,,,,,,,1,,,29:33.1,3,,,,,,,
14603,6,causeless,sin causa,,sin causa,,,siniestrado,sinónimo,sintáctico,,,,,,,,,,,3,,,,,,,,,,,,
14605,1,causeway,camino elevado,,camino elevado,,,camino,caminante,caminata,,,,,,,1,,,,3,,,,,,,,,,,,
14607,6,caustic,cáustico, corrosivo; mordaz, sarcástico,,cáustico,,,críptico,cuántico,acustico,,,,,,,1,,,,3,,,,,,,,,,
14614,8,cauterize,cauterizar,,cauterizar,,,carbonizar,martirizar,magnetizar,,,,,,,1,,,,3,,,,,,,,,,,,
14616,1,caution,advertencia, aviso; precaución, cuidado, cautela,,advertencia,,,adverbio,ausente,acierto,,,,,,,1,,,,3,,,,,,,,,
14618,6,cautionary,aleccionador; preventivo,,aleccionador,,,abaritonado,anquilosado,apachurrado,,,,,,,,,,,3,,,,,,,,,,,,
14620,6,cautious,cauteloso, cuidadoso, precavido,,cauteloso,,,canceroso,cautelar,cautivador,,,,,,,1,,,,3,,,,,,,,,,
14621,10,cautiously,cautelosamente, con precaución,,cautelosamente,,,casualmente,cantidad,cabalmente,,,,,,,,,,,3,,,,,,,,,,,
14623,1,cavalcade,cabalgata; serie,,cabalgata,,,caballada,caballete,caballito,,,,,,,1,,,,3,,,,,,,,,,,,
14624,6,cavalier,altivo, desdeñoso,,altivo,,,activo,alpino,antisocial,,,,,,,1,,,,3,,,,,,,,,,,
14630,1,cavalry,caballería,,caballería,,,caballero,cabellera,caballete,,,,,,,1,,,,3,,,,,,,,,,,,
14636,1,cave,cueva,,cueva,,,curva,cuello,cuenta,,,,,,,1,,,,3,,,,,,,,,,,,
14638,8,cave in,derrumbarse,,ceder,,phrasal verbs,montar,despilfarrar,regalar,,,,,,,1,                              ,,56:30.9,3,,,,,,,,,,,,
14641,1,caveat,advertencia, amonestación,,advertencia,,advanced nouns,notificación,ausencia,capacitación,,,,,,,1,notetype=confusables,,16:27.5,3,,,,,,,,,,,
14642,0,caveat emptor,advertencia de suspensión,,advertencia de suspensión,,,advertencia,alternancia,ascendencia,,,,,,,1,,,,3,,,,,,,,,,,,
14648,1,cavern,caverna,,caverna,,,cafeína,cañería,cacería,,,,,,,1,,,,3,,,,,,,,,,,,
14650,6,cavernous,cavernoso,,cavernoso,,,candoroso,canceroso,cauteloso,,,,,,,1,,,,3,,,,,,,,,,,,
14653,1,caviar,caviar,,caviar,,,cacharro,calibre,calvario,,,,,,,1,,,,3,,,,,,,,,,,,
14654,1,cavil,reparo, pero,,reparo,,,reparto,repaso,remero,,,,,,,/c/cavil001.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,
14662,1,cavity,cavidad, hueco; caries,,cavidad,,,calidad,caridad,cabida,,,,,,,1,,,,3,,,,,,,,,,,
14664,8,cavort,brincar,hacer cabriolas,,brincar,,,brindar,brillar,bromear,,,,,,,1,,,,3,,,,,,,,,,,
14666,1,caw,graznido,,graznido,,,grado,gramo,grano,,,,,,,1,,,,3,,,,,,,,,,,,
14669,1,cayenne,Cayena; pimienta de cayena,,Cayena,,,cadena,cadera,cabeza,,,,,,,1,,,,3,,,,,,,,,,,,
14670,0,cayenne pepper,pimienta cayena, pimentón,,pimienta cayena,,,pigmentación,presentación,ambientación,,,,,,,1,,,,3,,,,,,,,,,,
14680,1,CBS,CBS,,CBS,,,casa,casco,caso,,,,,,,,,,,3,,,,,,,,,,,,
14695,1,CD,CD, disco compacto,,CD,,,c,cabo,cama,,,,,,,1,,,,3,,,,,,,,,,,
14709,1,CD-ROM,CD-ROM,,CD-ROM,,,carro,cerro,corro,,,,,,,1,,,,3,,,,,,,,,,,,
14714,0,CE,era común,,era común,,,era,eta,edad,,,,,,,,,,,3,,,,,,,,,,,,
14719,8,cease,cesar,pasarse; dejar de,,cesar,,,casar,cenar,cebar,,,,,,,1,,,,3,,,,,,,,,,,
14721,1,ceasefire,cese al fuego,,cese al fuego,,,cabezal,cafetal,cafetalero,,,,,,,,,,,3,,,,,,,,,,,,
14722,0,cease-fire,alto el fuego, cese de hostilidades, cese de fuego,,alto el fuego,,,paz,guerra,incendio,,,,,,,,,,26:46.9,0,,,,,,,,,,
14723,6,ceaseless,incesante, continuo,,incesante,,,incitante,imperante,indecente,,,,,,,1,,,,3,,,,,,,,,,,
14729,1,cedar,cedro,,cedro,,,cerro,cerrojo,cetro,,,,,,,1,,,,3,,,,,,,,,,,,
14733,8,cede,ceder, conceder,,ceder,,,caber,cebar,cenar,,,,,,,1,,,,3,,,,,,,,,,,
14741,1,ceiling,techo, cielo raso; límite, tope,,techo,,in the house,suelo,armario,cajón,,,,,,,1,                              ,,25:49.3,3,,,,,,,,,,
14748,1,celebrant,celebrante, oficiante,,celebrante,,,celebración,celebridad,comediante,,,,,,,1,,,,3,,,,,,,,,,,
14749,8,celebrate,celebrar, oficiar; estar de fiesta,divertirse; celebrar, festejar; alabar, ensalzar, exaltar,,celebrar,,,celebrarse,calibrar,cementar,,,,,,,1,,,,3,,,,,,,
14750,6,celebrated,célebre, famoso, renombrado,,célebre,,,celebrado,cerebral,colectivo,,,,,,,,,,,3,,,,,,,,,,
14751,1,celebration,celebración, festejos,,celebración,,,comparación,calefacción,celebrante,,,,,,,,,,,3,,,,,,,,,,,
14753,1,celebrity,fama, renombre, celebridad; celebridad, personaje,,fama,,,familia,familiar,falacia,,,,,,,1,,,,3,,,,,,,,,
14755,1,celerity,celeridad, prontitud, diligencia,,celeridad,,,severidad,temeridad,calamidad,,,,,,,/c/celeri03.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,
14756,1,celery,apio,,apio,,,apiario,aplomo,axioma,,,,,,,1,,,,3,,,,,,,,,,,,
14761,6,celestial,celeste; celestial, paradisiaco,,celeste,,,celestial,cesante,carente,,,,,,,1,,,,3,,,,,,,,,,,
14774,1,celibacy,celibato,,celibato,,,calidad,ceniza,colina,,,,,,,1,,,,3,,,,,,,,,,,,
14775,6,celibate,célibe,,célibe,,,célebre,caribe,caribeño,,,,,,,1,,,,3,,,,,,,,,,,,
14777,1,cell,célula (de un organismo); celda (en una cárcel, etc.); elemento (de una pila),,célula,,,cédula,cópula,cúpula,,,,,,,1,,,,3,,,,,,,,,,,
14782,1,cellar,sótano; bodega (de vinos),,sótano,,,Satanás,sotana,semana,,,,,,,1,,,,3,,,,,,,,,,,,
14791,1,cellist,violonchelista,,violonchelista,,,violencia,violín,violación,,,,,,,,,,,3,,,,,,,,,,,,
14793,1,cello,violonchelo,,violonchelo,,,violín,villano,violeta,,,,,,,1,,,,3,,,,,,,,,,,,
14795,1,cellophane,celofán,,celofán,,,colofonia,colorante,cacofonía,,,,,,,1,,,,3,,,,,,,,,,,,
14796,1,cellphone,teléfono celular,,teléfono celular,,,teléfono,telefonista,televisor,,,,,,,,,,,3,,,,,,,,,,,,
14797,6,cellular,celular,,celular,,,regular,culinario,medular,,,,,,,1,,,,3,,,,,,,,,,,,
14805,1,celluloid,celuloide,,celuloide,,,celulosa,celebridad,celador,,,,,,,1,,,,3,,,,,,,,,,,,
14807,1,cellulose,celulosa,,celulosa,,,celuloide,nebulosa,nebulosidad,,,,,,,1,,,,3,,,,,,,,,,,,
14812,1,Celsius,centígrado,,centígrado,,,centauro,centella,centelleo,,,,,,,1,,,,3,,,,,,,,,,,,
14813,1,Celt,celta,,celta,,,celda,cesta,cesto,,,,,,,1,,,,3,,,,,,,,,,,,
14816,6,Celtic,celta,,celta,,,celeste,celoso,celular,,,,,,,1,,,,3,,,,,,,,,,,,
14822,1,cement,cemento; pegamento,,cemento,,,aumento,cerebro,cliente,,,,,,,1,,,,3,,,,,,,,,,,,
14824,0,cement mixer,hormigonera,,hormigonera,,,hormiguero,holgazanería,horticultor,,,,,,,,,,,3,,,,,,,,,,,,
14828,1,cemetery,cementerio, panteón,,cementerio,,,comentario,calendario,cemento,,,,,,,1,,,,3,,,,,,,,,,,
14834,1,cenotaph,cenotafio, monumento,,cenotafio,,,cenote,centralita,corolario,,,,,,,1,,,,3,,,,,,,,,,,
14839,1,censer,incensario,,incensario,,,incendio,inventor,inversor,,,,,,,1,,,,3,,,,,,,,,,,,
14840,1,censor,censor, -sora,,censor,,,censura,censo,consorte,,,,,,,1,,,,3,,,,,,,,,,,
14846,6,censorious,de censura, crítico,,de censura,,,desventurado,desconsolado,desvencijado,,,,,,,1,,,,3,,,,,,,,,,,
14847,1,censorship,censura,,censura,,,consumación,consulado,consultor,,,,,,,1,,,,3,,,,,,,,,,,,
14849,1,censure,censura, reproche oficial,,censura,,,cintura,censor,consulado,,,,,,,1,,,,3,,,,,,,,,,,
14851,1,census,censo,,censo,,,censor,consorte,consola,,,,,,,1,,,,3,,,,,,,,,,,,
14852,1,cent,centavo,,centavo,,,celta,centro,cinta,,,,,,,1,,,,3,,,,,,,,,,,,
14858,1,centaur,centauro,,centauro,,,contacto,cencerro,cenicero,,,,,,,1,,,,3,,,,,,,,,,,,
14866,6,centennial,centenario, del centenario,,centenario,,,decadente,central,diligente,,,,,,,/GetSoundByMelingoID/14866,,,38:31.1,3,,,,,,,,,,,
14870,1,center,centro; centro (en futbol americano), pívot (en basquetbol),,centro,,,control,central,centeno,,,,,,,1,,,,3,,,,,,,,,,,
14878,0,center of excellence,centro de excelencia,,centro de excelencia,,,centro de existencia,centro de gravedad,centro de competencia,,,,,,,,,,28:55.9,0,,,,,,,,,,,,
14885,6,centered,centrado,,centrado,,,central,contrito,cuadrado,,,,,,,/c/center05.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,,
14888,1,centerpiece,centro de mesa,,centro de mesa,,,contrafuerte,cuatrocientos,contrariedad,,,,,,,1,,,,3,,,,,,,,,,,,
14894,6,centigrade,centígrado,,centígrado,,,contagioso,centrífugo,centrípeto,,,,,,,1,,,,3,,,,,,,,,,,,
14896,1,centigram,centigramo,,centigramo,,,cartógrafo,crucigrama,pentagrama,,,,,,,1,,,,3,,,,,,,,,,,,
14901,1,centimeter,centímetro,,centímetro,,,cronómetro,cantaleta,centenario,,,,,,,1,,,,3,,,,,,,,,,,,
14903,1,centimetre,centímetro,,centímetro,,,cronómetro,cantaleta,centenario,,,,,,,,,,,3,,,,,,,,,,,,
14904,1,centimo,céntimo,,céntimo,,,cántico,cántaro,cantina,,,,,,,1,,,,3,,,,,,,,,,,,
14908,1,centipede,ciempiés,,ciempiés,,,ciencia,champiñón,cingalés,,,,,,,1,,,,3,,,,,,,,,,,,
14913,6,central,céntrico, central; central, fundamental, principal,,céntrico,,,contrito,colérico,calórico,,,,,,,1,,,,3,,,,,,,,,
14936,1,centralization,centralización,,centralización,,,generalización,naturalización,contraposición,,,,,,,,,,,3,,,,,,,,,,,,
14937,8,centralize,centralizar,,centralizar,,,generalizar,canibalizar,neutralizar,,,,,,,1,,,,3,,,,,,,,,,,,
14941,1,centre,centro,,centro,,,control,central,centeno,,,,,,,,,,,3,,,,,,,,,,,,
14944,6,centric,céntrico, centrado en,,céntrico,,,contrito,colérico,calórico,,,,,,,1,,,,3,,,,,,,,,,,
14946,6,centrifugal,centrífugo,,centrífugo,,,centrípeto,centígrado,contribuyente,,,,,,,1,,,,3,,,,,,,,,,,,
14948,0,centrifugal force,fuerza centrífuga,,fuerza centrífuga,,,fuerza de voluntad,figura retórica,estiramiento facial,,,,,,,,,,,3,,,,,,,,,,,,
14955,1,centrist,centrista,,centrista,,,conquista,contraste,ceramista,,,,,,,1,,,,3,,,,,,,,,,,,
14967,1,centurion,centurión,,centurión,,,contusión,confusión,tentación,,,,,,,/c/centur01.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,,
14968,1,century,siglo,,siglo,,,signo,sigla,suelo,,,,,,,1,,,,3,,,,,,,,,,,,
14970,1,CEO,(Chief Executive Officer) Director Ejecutivo,,director ejecutivo,,,director financiero,director de tecnología,director de investigación,,,,,,,1,,,53:23.5,3,,,,,,,,,,,,
14991,6,ceramic,de cerámica,,de cerámica,,,desierto,descarado,descortés,,,,,,,1,,,,3,,,,,,,,,,,,
14994,1,ceramics,cerámica,,cerámica,,,ceramista,comunicado,calamidad,,,,,,,,,,,3,,,,,,,,,,,,
15003,1,cereal,cereal,,cereal,,food,cerca,cercanía,cerebro,,,,,,,1,                              ,,55:23.2,3,,,,,,,,,,,,
15005,1,cerebellum,cerebelo,,cerebelo,,,caramelo,cardiología,cardiólogo,,,,,,,1,,,,3,,,,,,,,,,,,
15007,6,cerebral,cerebral,,cerebral,,,celebrado,cervical,corporal,,,,,,,1,,,,3,,,,,,,,,,,,
15012,0,cerebral palsy,parálisis cerebral,,parálisis cerebral,,,padecimiento,paralelogramo,participante,,,,,,,,,,,3,,,,,,,,,,,,
15018,6,cerebrospinal,cerebroespinal,,cerebroespinal,,,carcinogénico,cardiovascular,ceremonioso,,,,,,,1,,,,3,,,,,,,,,,,,
15023,1,cerebrum,cerebro,,cerebro,,,celebrante,celebridad,cerebelo,,,,,,,1,,,,3,,,,,,,,,,,,
15026,6,ceremonial,ceremonial,,ceremonial,,,ceremonioso,endemoniado,inmemorial,,,,,,,1,,,,3,,,,,,,,,,,,
15030,6,ceremonious,ceremonioso, formal; ceremonial,,ceremonioso,,,acrimonioso,beneficioso,contencioso,,,,,,,1,,,,3,,,,,,,,,,,
15032,1,ceremony,ceremonia,,ceremonia,,,acrimonia,ceramista,cerezo,,,,,,,1,,,,3,,,,,,,,,,,,
15042,1,cerise,rojo cereza,,rojo cereza,,,rojo,romance,revólver,,,,,,,1,,,,3,,,,,,,,,,,,
15050,6,certain,cierto, determinado; cierto, con certeza; cierto, alguno; seguro, inevitable; seguro, asegurado,,cierto,,,ciento,cuarto,cuerdo,,,,,,,1,,,,3,,,,,,,
15052,10,certainly,ciertamente, seguramente; por supuesto,,ciertamente,,,tiernamente,atentamente,casualmente,,,,,,,1,,,,3,,,,,,,,,,,
15053,1,certainty,certeza, certidumbre, seguridad,,certeza,,,cerveza,corteza,centenar,,,,,,,1,,,,3,,,,,,,,,,
15055,6,certifiable,certificable,,certificable,,,certificado,justificable,reutilizable,,,,,,,1,,,,3,,,,,,,,,,,,
15056,1,certificate,certificado, acta,,certificado,,,certificación,clarificación,amplificador,,,,,,,1,,,,3,,,,,,,,,,,
15059,1,certification,certificación,,certificación,,,clasificación,clarificación,fortificación,,,,,,,1,,,,3,,,,,,,,,,,,
15065,8,certify,certificar, verificar, confirmar; endosar, aprobar oficialmente,,certificar,,,curtir,custodiar,cartearse,,,,,,,1,,,,3,,,,,,,,,
15067,1,certitude,certeza, certidumbre,,certeza,,advanced nouns,cerveza,corteza,centenar,,,,,,,1,,,22:15.3,3,,,,,,,,,,,
15068,6,cerulean,cerúleo, azul cielo,,cerúleo,,,cercano,certero,cerrado,,,,,,,1,,,,3,,,,,,,,,,,
15075,6,cervical,cervical (dícese del cuello); del cuello del utero,,cervical,,,cerebral,cardinal,clerical,,,,,,,1,,,,3,,,,,,,,,,,,
15083,1,cervix,cerviz,,cerviz,,,cerveza,certeza,carrizo,,,,,,,1,,,,3,,,,,,,,,,,,
15084,6,cesarean,cesáreo,,cesáreo,,,castrense,catártico,casero,,,,,,,1,,,,3,,,,,,,,,,,,
15086,1,cesium,cesio,,cesio,,,cesión,cesto,cetro,,,,,,,1,,,,3,,,,,,,,,,,,
15088,1,cessation,cesación, cese,,cesación,,,creación,citación,colación,,,,,,,1,,,,3,,,,,,,,,,,
15091,1,cesspool,pozo séptico,,pozo séptico,,,pozole,postulante,podología,,,,,,,1,,,,3,,,,,,,,,,,,
15119,1,CFO,(Chief Financial Officer) director financiero,,director financiero,,,director de márketing,director de comunicación,director de operaciones,,,,,,,1,,,53:23.6,3,,,,,,,,,,,,
15146,1,chafe,irritación,,irritación,,,canción,vacuna,espalda,,,,,,,,,,16:36.8,0,,,,,,,,,,,,
15150,1,chaff,barcia, granzas,,barcia,,,barco,barriga,barrio,,,,,,,1,,,,3,,,,,,,,,,,
15155,0,chafing dish,escalfador,,escalfador,,,encantador,embaucador,escurridor,,,,,,,1,,,,3,,,,,,,,,,,,
15157,1,chagrin,desilusión, disgusto,,desilusión,,,debilucho,desahucio,desajuste,,,,,,,1,,,,3,,,,,,,,,,,
15160,1,chain,cadena; serie,,cadena,,,chaleco,chándal,charco,,,,,,,1,,,29:33.1,3,,,,,,,,,,,,
15171,0,chain saw,motosierra, sierra de cadena,,motosierra,,,mitosis,monasterio,morosidad,,,,,,,1,,,,3,,,,,,,,,,,
15180,1,chair,silla; presidencia,,silla,,in the house,sofá,nevera,armario,,,,,,,1,                              ,,25:37.1,3,,,,,,,,,,,,
15185,1,chairman,presidente,,presidente,,,precedente,presidio,presilla,,,,,,,1,,,,3,,,,,,,,,,,,
15186,1,chairmanship,presidencia,,presidencia,,,precedencia,presciencia,providencia,,,,,,,,,,,3,,,,,,,,,,,,
15187,1,chairperson,presidente, principal,,presidente,,,precedente,presidencia,presidiario,,,,,,,1,,,,3,,,,,,,,,,,
15188,1,chairwoman,presidenta,,presidenta,,,presidente,presidencia,precedente,,,,,,,1,,,,3,,,,,,,,,,,,
15190,0,chaise longue,chaise longue,,chaise longue,,,chamusquina,clandestinidad,clarividencia,,,,,,,1,,,,3,,,,,,,,,,,,
15207,1,chalet,chalet, chalé,,chalet,,,chaleco,chuleta,chupete,,,,,,,1,,,,3,,,,,,,,,,,
15208,1,chalice,cáliz,,cáliz,,,caliza,calibre,califa,,,,,,,1,,,,3,,,,,,,,,,,,
15210,1,chalk,creta, caliza; tiza, gis (para escribir),,tiza,,,pizarra,libreta,borrador,,,,,,,1,,,31:09.8,3,,,,,,,,,,
15213,8,chalk up,atribuir, adscribir; apuntarse, anotarse (una victoria, etc.),,atribuir,,,atribuirse,atribular,atrofiar,,,,,,,,,,,3,,,,,,,,,
15214,1,chalkboard,tablero, pizarra,,tablero,,,tableteo,tablilla,tabloide,,,,,,,1,,,,3,,,,,,,,,,,
15218,6,chalky,calcáreo; pálido; polvoriento,,calcáreo,,,célebre,calórico,caluroso,,,,,,,,,,,3,,,,,,,,,,,,
15220,1,challenge,reto, desafío,,reto,,,retorno,retoque,retorcijón,,,,,,,1,,,,3,,,,,,,,,,,
15223,1,challenger,retador, -dora; contendiente,,retador,,,regadera,regaderazo,heladora,,,,,,,,,,,3,,,,,,,,,,,
15235,1,chamber,cámara, sala; recámara (de un arma de fuego), cámara (de combustión); cámara,,cámara,,,camarada,camarero,compra,,,,,,,1,,,,3,,,,,,,,,,
15237,0,chamber music,musica de cámara,,musica de cámara,,,metida de pata,medicamento,mexicanismo,,,,,,,,,,,3,,,,,,,,,,,,
15246,1,chambermaid,camarera,,camarera,,,cañaveral,camaradería,camarilla,,,,,,,1,,,,3,,,,,,,,,,,,
15248,1,chameleon,camaleón,,camaleón,,,camellón,camafeo,canaleta,,,,,,,1,,,,3,,,,,,,,,,,,
15253,1,chamois,gamuza,,gamuza,,,gamma,garcía,gacela,,,,,,,1,,,,3,,,,,,,,,,,,
15255,1,chamomile,manzanilla,,manzanilla,,,manzanal,maquinilla,mascarilla,,,,,,,1,,,,3,,,,,,,,,,,,
15256,1,champ,campeón, -peona,,campeón,,,camarón,camisón,campaña,,,,,,,1,,,,3,,,,,,,,,,,
15259,1,champagne,champaña, champán,,champaña,,,champiñón,chamarra,champurrado,,,,,,,1,,,,3,,,,,,,,,,,
15268,1,champion,paladín; campeón, -peona; defensor, -sora; campeón, -peona,,paladín; campeón,,,paladín,paladar,palabrería,,,,,,,1,,,,3,,,,,,,,,
15271,1,championship,campeonato,,campeonato,,sports,campamento,campechana,campechanía,,,,,,,1,                              ,,28:37.2,3,,,,,,,,,,,,
15274,6,chance,fortuito, casual,,fortuito,,,contrito,corrupto,fonético,,,,,,,1,,,,3,,,,,,,,,,,
15281,1,chancel,presbiterio, antealtar,,presbiterio,,,presente,prestigio,preceptor,,,,,,,/c/chance03.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,
15283,1,chancellor,canciller; rector, -tora (de una universidad),,canciller,,,cancillería,cancionero,cordillera,,,,,,,1,,,,3,,,,,,,,,,,
15289,1,chancre,chancro,,chancro,,,chancho,chanclo,chancla,,,,,,,1,,,,3,,,,,,,,,,,,
15292,6,chancy,riesgoso, arriesgado,,riesgoso,,,riguroso,apestoso,receloso,,,,,,,1,,,,3,,,,,,,,,,,
15293,1,chandelier,araña de luces,,araña de luces,,,acatamiento,agarradera,anacardo,,,,,,,1,,,,3,,,,,,,,,,,,
15300,1,change,cambio; cambio, vuelto; cambio, monedas,,cambio,,,cambista,cambur,camarote,,,,,,,1,,,,3,,,,,,,,,,
15306,1,change of heart,(figurado) cambio de opinión, cambio de actitud,,cambio de opinión,,,alambre de puas,transbordador,transcendencia,,,,,,,,,,02:02.5,3,,,,,,,,,,,
15316,6,changeable,cambiante, variable,,cambiante,,,constante,corriente,creciente,,,,,,,1,,,,3,,,,,,,,,,,
15319,6,changeless,invariable, constante,,invariable,,,insaciable,insalvable,insociable,,,,,,,1,,,,3,,,,,,,,,,,
15324,1,changer,cambiador,,cambiador,,,comprador,camarada,cambio,,,,,,,,,,,3,,,,,,,,,,,,
15327,1,changing room,probador, vestuario,,probador,,shopping,cuarto,sala,entrada,,,,                                                                      ,,,                              ,                              ,,31:07.1,3,,,,,,,,,,,
15328,1,channel,cauce; canal, estrecho; vía, conducto; canal (de televisión),,cauce,,,calcetín,cruce,cancel,,,,,,,1,,,,3,,,,,,,,,,
15335,1,channeling,canalización, remisión, envío,,canalización,,,civilización,capacitación,finalización,,,,,,,,,,,3,,,,,,,,,,
15344,1,chant,salmodia,,salmodia,,,salmo,saldo,salto,,,,,,,1,,,,3,,,,,,,,,,,,
15359,1,Chanukah,Hanukkah,,Hanukkah,,,handicap,hacendado,hangar,,,,,,,1,,,,3,,,,,,,,,,,,
15361,1,chaos,caos,,caos,,,cao,causa,caoba,,,,,,,1,,,,3,,,,,,,,,,,,
15363,6,chaotic,caótico,,caótico,,,crítico,crónico,curtido,,,,,,,,,,,3,,,,,,,,,,,,
